"110年05月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣5G+通訊報酬指數","6,912.76","+","158.93","2.35","",
"臺灣全市場報酬指數","5,896.68","+","113.32","1.96","",
"臺灣全市場半導體報酬指數","6,129.06","+","194.51","3.28","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,380.85","+","185.11","1.65","",
"漲升股利100報酬指數","10,237.14","+","63.19","0.62","",
"藍籌30報酬指數","10,324.11","+","99.54","0.97","",
"工業菁英30報酬指數","11,527.08","+","117.79","1.03","",
"電子菁英30報酬指數","10,779.35","+","300.13","2.86","",
"低波動股利精選30報酬指數","8,131.45","+","29.58","0.37","",
"低貝塔100報酬指數","8,968.63","+","104.07","1.17","",
"中小型精選50報酬指數","9,031.59","+","149.84","1.69","",
"中小型A級動能50報酬指數","17,648.33","+","542.63","3.17","",
"特選高息低波報酬指數","9,084.55","+","143.88","1.61","",
"臺灣永續報酬指數","10,412.19","+","170.78","1.67","",
"特選內需高收益報酬指數","7,241.00","+","34.30","0.48","",
"價值投資報酬指數","9,759.61","+","153.04","1.59","",
"存股雙十等權重報酬指數","8,792.16","+","195.70","2.28","",
"特選大蘋果報酬指數","9,002.85","+","297.52","3.42","",
"中小型300報酬指數","9,434.46","+","169.16","1.83","",
"特股高息20報酬指數","6,464.88","+","28.87","0.45","",
"臺灣500報酬指數","9,670.63","+","157.19","1.65","",
"臺灣勞工權益報酬指數","8,441.60","+","138.43","1.67","",
"微波高息精選20報酬指數","6,730.42","+","98.89","1.49","",
"特選世代行動通訊報酬指數","6,512.12","+","99.77","1.56","",
"智慧投資多因子30報酬指數","6,601.75","+","96.21","1.48","",
"特選大蘋果報酬正向兩倍指數","17,671.43","+","1,130.62","6.84","",
"特選大蘋果報酬反向一倍指數","6,707.76","-","237.36","-3.42","",
"特選價值成長報酬指數","7,878.97","+","122.41","1.58","",
"臺灣上櫃企業社會責任報酬指數","6,658.67","+","185.92","2.87","",
"特選台股領航報酬指數","8,274.81","+","108.33","1.33","",
"特選Smart多因子報酬指數","6,759.40","+","115.54","1.74","",
"110年05月07日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","446,963,560,031","8,430,611,464","3,170,766",
"2.台灣存託憑證","221,087,588","32,141,574","7,924",
"3.受益憑證","0","0","0",
"4.ETF","7,978,421,374","575,006,043","83,336",
"5.受益證券","18,160,838","1,106,097","257",
"6.變更交易股票","138,355,397","17,279,630","3,297",
"7.認購(售)權證","3,695,612,780","3,092,163,000","139,144",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","92,064,900","13,991,000","2,289",
"證券合計(1+6)","447,101,915,428","8,447,891,094","3,174,063",
"總計(1~13)","459,107,262,908","12,162,298,808","3,407,013",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","8,060(131)","762(34)",
"下跌(跌停)","2,939(41)","142(2)",
"持平","407","45",
"未成交","10,062","0",
"無比價","2,283","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"110年05月07日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","7,168,292","6,072","995,811,085","138.15","139.45","137.95","139.40","+","2.45","139.35","37","139.40","21","0.00",
="0051","元大中型100","157,700","93","8,440,345","53.20","54.10","52.95","54.10","+","1.40","54.10","29","54.15","1","0.00",
="0052","富邦科技","1,171,848","577","148,025,838","125.10","126.85","124.65","126.85","+","3.30","126.85","24","126.90","5","0.00",
="0053","元大電子","18,733","57","1,249,471","65.75","67.10","65.75","67.10","+","2.05","67.00","1","67.25","2","0.00",
="0054","元大台商50","9,499","18","299,719","31.40","31.79","31.40","31.79","+","0.61","31.79","55","32.00","1","0.00",
="0055","元大MSCI金融","305,044","150","6,486,564","21.15","21.31","21.13","21.29","+","0.23","21.29","36","21.30","2","0.00",
="0056","元大高股息","8,075,154","4,614","287,535,675","35.35","35.74","35.35","35.72","+","0.42","35.72","129","35.73","20","0.00",
="0057","富邦摩台","3,938","26","369,024","93.55","94.25","93.55","94.25","+","1.70","94.30","10","94.75","10","0.00",
="0061","元大寶滬深","125,976","68","2,933,343","23.25","23.38","23.25","23.28","+","0.03","23.28","26","23.30","3","0.00",
="006203","元大MSCI台灣","2,845","21","186,175","65.85","65.85","65.85","65.85","+","1.60","65.70","61","65.95","35","0.00",
="006204","永豐臺灣加權","22,513","23","1,958,928","86.45","87.15","86.45","87.15","+","1.65","87.50","10","87.80","10","0.00",
="006205","富邦上証","658,061","114","24,808,405","37.52","37.73","37.52","37.55","+","0.03","37.55","22","37.60","112","0.00",
="006206","元大上證50","183,595","92","6,923,262","37.69","37.83","37.63","37.63","-","0.06","37.62","13","37.63","23","0.00",
="006207","FH滬深","73,515","32","2,231,600","30.53","30.53","30.34","30.34","+","0.05","30.29","12","30.34","48","0.00",
="006208","富邦台50","1,666,317","1,439","133,019,740","79.30","80.10","79.15","80.10","+","1.30","80.05","86","80.10","54","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","8.67","5","8.85","1","0.00",
="00631L","元大台灣50正2","2,868,930","1,200","358,253,187","124.30","126.45","123.30","126.45","+","4.75","126.40","4","126.45","12","0.00",
="00632R","元大台灣50反1","217,966,422","11,645","1,266,384,779","5.83","5.85","5.77","5.77","-","0.13","5.77","926","5.78","13,429","0.00",
="00633L","富邦上証正2","3,976,760","941","260,836,569","65.50","66.15","65.15","65.25","-","0.10","65.25","413","65.30","1","0.00",
="00634R","富邦上証反1","427,000","28","1,674,500","3.95","3.95","3.91","3.94"," ","0.00","3.93","106","3.94","498","0.00",
="00635U","期元大S&P黃金","1,466,062","568","35,773,472","24.38","24.47","24.36","24.45","+","0.39","24.45","14","24.46","7","0.00",
="00636","國泰中國A50","908,236","236","24,499,360","26.90","27.08","26.87","26.91","+","0.01","26.91","2","26.92","190","0.00",
="00636K","國泰中國A50+U","1,000","2","9,630","9.63","9.63","9.63","9.63","+","0.05","9.60","6","9.68","6","0.00",
="00637L","元大滬深300正2","32,491,071","4,570","842,805,483","25.91","26.16","25.76","25.83","-","0.01","25.83","28","25.84","788","0.00",
="00638R","元大滬深300反1","846,000","52","6,700,560","7.93","7.94","7.88","7.94"," ","0.00","7.92","279","7.94","192","0.00",
="00639","富邦深100","1,070,966","200","17,794,825","16.67","16.73","16.49","16.53","-","0.09","16.52","3","16.53","98","0.00",
="00640L","富邦日本正2","497,000","70","14,102,560","28.33","28.49","28.30","28.42","+","0.28","28.40","2","28.42","47","0.00",
="00641R","富邦日本反1","99,000","25","1,066,000","10.76","10.78","10.76","10.76","-","0.07","10.76","9","10.77","50","0.00",
="00642U","期元大S&P石油","17,262,654","1,947","190,800,469","11.05","11.10","11.00","11.09","-","0.10","11.08","2,541","11.09","2,924","0.00",
="00643","群益深証中小","534,467","161","9,351,078","17.48","17.61","17.43","17.45","-","0.02","17.44","7","17.45","5","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","4.07","1","4.15","1","0.00",
="00645","富邦日本","498,818","100","12,625,956","25.30","25.36","25.25","25.28","+","0.03","25.29","3","25.32","31","0.00",
="00646","元大S&P500","254,450","249","9,140,029","35.94","35.99","35.87","35.91","+","0.23","35.91","8","35.93","1","0.00",
="00647L","元大S&P500正2","69,000","27","4,314,600","62.50","62.60","62.45","62.60","+","1.15","62.55","2","62.60","30","0.00",
="00648R","元大S&P500反1","982,000","111","7,228,780","7.37","7.37","7.35","7.36","-","0.09","7.36","911","7.37","5","0.00",
="00650L","FH香港正2","1,103,000","92","33,316,150","29.89","30.37","29.89","30.15","+","0.51","30.15","3","30.18","4","0.00",
="00651R","FH香港反1","131,000","21","900,350","6.87","6.90","6.85","6.88","-","0.07","6.89","1","6.91","149","0.00",
="00652","富邦印度","621,899","143","15,496,819","24.73","24.96","24.73","24.85","+","0.27","24.85","39","24.88","1","0.00",
="00653L","富邦印度正2","855,173","311","29,563,399","34.50","34.79","34.45","34.54","+","0.71","34.54","93","34.57","5","0.00",
="00654R","富邦印度反1","898,000","234","8,729,040","9.80","9.80","9.68","9.71","-","0.16","9.71","66","9.74","35","0.00",
="00655L","國泰中國A50正2","2,549,100","638","125,918,038","49.17","49.79","49.00","49.18","+","0.02","49.15","11","49.18","304","0.00",
="00656R","國泰中國A50反1","138,000","9","1,002,280","7.26","7.27","7.22","7.26","-","0.02","7.26","249","7.27","66","0.00",
="00657","國泰日經225","100,282","40","3,608,068","35.98","35.98","35.98","35.98","+","0.08","35.94","30","36.02","31","0.00",
="00657K","國泰日經225+U","200","2","2,576","12.88","12.88","12.88","12.88","+","0.08","12.85","6","12.92","6","0.00",
="00660","元大歐洲50","12,601","23","358,638","28.49","28.49","28.47","28.47","+","0.09","28.47","16","28.50","2","0.00",
="00661","元大日經225","354,416","51","12,838,204","36.48","36.48","36.00","36.19","-","0.23","36.24","12","36.50","15","0.00",
="00662","富邦NASDAQ","225,154","141","11,030,406","48.97","49.10","48.95","49.03","+","0.43","49.01","1","49.03","24","0.00",
="00663L","國泰臺灣加權正2","34,000","23","3,816,150","111.50","113.15","111.15","113.15","+","4.15","113.25","261","113.35","1","0.00",
="00664R","國泰臺灣加權反1","7,359,000","738","48,482,610","6.60","6.63","6.55","6.55","-","0.13","6.55","123","6.56","2,599","0.00",
="00665L","富邦恒生國企正2","202,000","27","4,958,310","24.46","24.65","24.33","24.41","+","0.26","24.37","2","24.38","25","0.00",
="00666R","富邦恒生國企反1","75,000","3","830,400","11.10","11.10","11.07","11.07","-","0.06","11.04","1","11.14","94","0.00",
="00668","國泰美國道瓊","39,374","25","1,371,742","34.92","34.92","34.81","34.84","+","0.24","34.82","28","34.85","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,496","12.48","12.48","12.48","12.48","+","0.13","12.42","6","12.50","6","0.00",
="00669R","國泰美國道瓊反1","4,392,400","428","35,454,914","8.08","8.09","8.07","8.07","-","0.08","8.07","41","8.08","943","0.00",
="00670L","富邦NASDAQ正2","555,111","221","49,999,309","90.00","90.30","89.90","90.10","+","1.95","90.00","8","90.10","228","0.00",
="00671R","富邦NASDAQ反1","2,503,000","197","14,938,280","5.98","5.98","5.96","5.97","-","0.07","5.96","3,057","5.97","19","0.00",
="00673R","期元大S&P原油反1","857,000","152","14,997,710","17.51","17.56","17.42","17.46","+","0.16","17.45","20","17.46","90","0.00",
="00674R","期元大S&P黃金反1","883,000","118","11,637,450","13.21","13.21","13.14","13.16","-","0.21","13.15","18","13.16","290","0.00",
="00675L","富邦臺灣加權正2","667,292","372","32,128,634","47.86","48.75","47.56","48.75","+","1.85","48.74","7","48.75","81","0.00",
="00676R","富邦臺灣加權反1","16,319,297","715","58,632,819","3.60","3.62","3.57","3.58","-","0.07","3.57","738","3.58","2,110","0.00",
="00677U","期富邦VIX","85,876,910","2,413","142,996,887","1.66","1.68","1.66","1.67","-","0.02","1.67","1,531","1.68","42,847","0.00",
="00678","群益NBI生技","381,751","74","10,297,639","26.93","27.00","26.81","26.90","-","0.03","26.90","4","26.99","25","0.00",
="00680L","元大美債20正2","94,000","20","2,143,730","22.75","22.85","22.73","22.85","+","0.13","22.80","86","22.85","24","0.00",
="00681R","元大美債20反1","34,000","6","481,010","14.15","14.15","14.12","14.12","-","0.05","14.12","62","14.15","48","0.00",
="00682U","期元大美元指數","128,402","37","2,318,539","18.15","18.15","18.01","18.04","-","0.11","18.05","2","18.07","75","0.00",
="00683L","期元大美元指正2","1,517,000","353","25,352,430","16.73","16.74","16.68","16.74","-","0.17","16.74","7","16.75","48","0.00",
="00684R","期元大美元指反1","0","0","0","--","--","--","--"," ","0.00","19.21","15","19.26","40","0.00",
="00685L","群益臺灣加權正2","6,000","6","253,250","42.04","42.70","41.79","42.70","+","1.75","42.57","10","42.75","10","0.00",
="00686R","群益臺灣加權反1","274,000","44","1,071,600","3.93","3.94","3.90","3.90","-","0.07","3.89","76","3.90","199","0.00",
="00688L","國泰20年美債正2","60,000","5","1,367,910","22.71","22.82","22.71","22.82","+","0.15","22.79","7","22.84","175","0.00",
="00689R","國泰20年美債反1","63,000","7","936,450","14.90","14.90","14.86","14.87","-","0.05","14.85","2","14.87","321","0.00",
="00690","兆豐藍籌30","174,403","45","5,765,385","33.00","33.13","32.92","33.12","+","0.37","33.08","20","33.18","1","0.00",
="00692","富邦公司治理","3,661,060","1,717","129,836,067","35.29","35.60","35.18","35.60","+","0.59","35.59","2","35.60","18","0.00",
="00693U","期街口S&P黃豆","1,067,120","343","25,620,147","23.96","24.11","23.91","24.09","+","0.39","24.06","1","24.09","173","0.00",
="00700","富邦恒生國企","123,225","18","2,351,492","19.06","19.17","19.06","19.08","+","0.02","19.08","13","19.09","10","0.00",
="00701","國泰股利精選30","5,219,586","895","127,004,915","24.44","24.44","24.25","24.38","+","0.14","24.38","349","24.39","13","0.00",
="00702","國泰標普低波高息","104,007","40","2,177,825","20.95","20.95","20.94","20.94","+","0.24","20.92","50","20.95","32","0.00",
="00703","台新MSCI中國","72,203","35","1,779,977","24.68","24.78","24.54","24.54","-","0.02","24.58","3","24.59","20","0.00",
="00706L","期元大S&P日圓正2","32,000","6","520,570","16.27","16.28","16.25","16.28","+","0.07","16.27","52","16.29","1","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","19.62","71","19.67","47","0.00",
="00708L","期元大S&P黃金正2","4,392,208","1,172","119,363,447","27.11","27.32","27.06","27.31","+","0.93","27.31","38","27.32","11","0.00",
="00709","富邦歐洲","162,121","71","3,793,905","23.37","23.43","23.36","23.37","+","0.18","23.37","50","23.42","30","0.00",
="00710B","FH彭博高收益債","292,542","117","5,400,366","18.50","18.50","18.44","18.47","-","0.02","18.46","10","18.47","93","0.00",
="00711B","FH彭博新興債","111,530","35","2,225,511","19.97","19.97","19.96","19.96","+","0.01","19.95","9","19.98","4","0.00",
="00712","FH富時不動產","1,673,967","836","23,916,140","14.33","14.33","14.27","14.30","-","0.05","14.30","8","14.31","21","0.00",
="00713","元大台灣高息低波","119,240","108","5,136,716","42.98","43.25","42.90","43.25","+","0.66","43.30","2","43.43","1","0.00",
="00714","群益道瓊美國地產","255,393","31","5,310,721","20.84","20.84","20.77","20.80","+","0.12","20.76","51","20.81","60","0.00",
="00715L","期街口布蘭特正2","36,012,362","3,330","267,701,822","7.46","7.52","7.36","7.50","-","0.12","7.49","136","7.50","676","0.00",
="00717","富邦美國特別股","629,663","168","10,571,427","16.80","16.80","16.78","16.79","-","0.01","16.79","3","16.80","39","0.00",
="00728","第一金工業30","376,864","253","10,853,336","28.80","28.90","28.59","28.90","+","0.29","28.90","6","28.91","1","0.00",
="00730","富邦臺灣優質高息","455,970","233","9,793,729","21.35","21.59","21.35","21.59","+","0.29","21.59","2","21.60","8","0.00",
="00731","FH富時高息低波","282,597","28","16,487,777","58.20","58.55","58.10","58.55","+","0.35","58.55","1","58.70","1","0.00",
="00732","國泰RMB短期報酬","100,908","16","3,987,321","39.52","39.52","39.52","39.52"," ","0.00","39.46","20","39.50","1","0.00",
="00733","富邦臺灣中小","694,916","287","29,007,009","41.95","42.31","41.17","42.31","+","1.07","42.31","8","42.35","1","0.00",
="00735","國泰臺韓科技","105,206","19","3,594,565","34.00","34.23","34.00","34.21","+","0.40","34.13","35","34.21","1","0.00",
="00736","國泰新興市場","118,641","54","2,798,344","23.57","23.64","23.57","23.63","+","0.37","23.53","20","23.61","40","0.00",
="00737","國泰AI+Robo","308,785","212","9,659,756","31.39","31.39","31.24","31.28","-","0.20","31.27","8","31.28","109","0.00",
="00738U","期元大道瓊白銀","4,455,133","1,255","126,570,814","28.32","28.60","28.26","28.55","+","0.97","28.55","14","28.56","13","0.00",
="00739","元大MSCI A股","234,825","60","6,515,504","27.65","27.80","27.58","27.65"," ","0.00","27.62","2","27.65","43","0.00",
="00742","新光內需收益","59,139","30","1,342,828","22.79","22.79","22.70","22.72","-","0.06","22.73","8","22.75","3","0.00",
="00743","國泰中國A150","113,707","33","3,291,309","28.95","29.00","28.88","28.90","+","0.03","28.66","61","28.77","48","0.00",
="00752","中信中國50","1,230,811","914","35,904,989","29.11","29.30","29.09","29.12","+","0.01","29.11","13","29.12","35","0.00",
="00753L","中信中國50正2","538,600","182","19,787,746","36.75","36.95","36.56","36.60","+","0.18","36.60","9","36.65","20","0.00",
="00757","統一FANG+","946,323","544","43,376,192","45.91","45.91","45.80","45.86","+","0.43","45.85","8","45.86","71","0.00",
="00762","元大全球AI","807,384","479","29,617,586","36.68","36.78","36.62","36.75","+","0.17","36.75","1","36.77","10","0.00",
="00763U","期街口道瓊銅","1,047,252","320","31,685,927","30.10","30.36","29.96","30.35","+","0.75","30.34","2","30.35","435","0.00",
="00770","國泰北美科技","122,433","35","4,236,190","34.63","34.64","34.56","34.57","+","0.30","34.55","35","34.56","10","0.00",
="00771","元大US高息特別股","36,853","65","706,159","19.15","19.22","19.15","19.18","-","0.04","19.17","5","19.18","1","0.00",
="00774B","新光中國政金綠債","2,899","18","111,549","38.82","38.82","38.82","38.82","-","0.02","38.62","5","39.02","10","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.94","5","9.13","2","0.00",
="00775B","新光投等債15+","2,002","4","82,580","41.25","41.25","41.25","41.25","-","0.23","41.09","101","41.47","5","0.00",
="00783","富邦中証500","671,069","34","14,767,249","21.92","22.02","21.91","22.00","+","0.14","21.95","85","22.00","10","0.00",
="008201","BP上證50","214","3","26,135","122.65","124.70","122.65","124.70","+","2.00","122.70","1","124.70","3","0.00",
="00830","國泰費城半導體","2,168,649","870","59,068,269","27.23","27.27","27.20","27.26","+","0.30","27.25","22","27.27","48","0.00",
="00850","元大臺灣ESG永續","1,756,469","999","60,531,965","34.33","34.57","34.23","34.57","+","0.57","34.57","23","34.58","8","0.00",
="00851","台新全球AI","7,636","25","224,821","29.50","29.50","29.46","29.46","+","0.18","29.46","1","29.48","20","0.00",
="00852L","國泰美國道瓊正2","526,005","154","10,961,364","20.84","20.87","20.81","20.86","+","0.39","20.86","2","20.87","988","0.00",
="00861","元大全球未來通訊","1,180,229","505","33,785,826","28.50","28.68","28.50","28.62","+","0.32","28.62","8","28.63","30","0.00",
="00865B","國泰US短期公債","101,718","21","3,721,972","36.49","36.60","36.49","36.60","+","0.05","36.45","24","36.70","10","0.00",
="00875","國泰網路資安","1,032,511","580","30,846,040","29.96","29.96","29.84","29.86","-","0.02","29.86","16","29.87","65","0.00",
="00876","元大未來關鍵科技","1,936,721","974","55,836,744","28.72","28.87","28.72","28.87","+","0.28","28.83","2","28.87","100","0.00",
