"110年05月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,430.70","-","2,879.68","-10.54","",
"金融類日報酬反向一倍指數","5,492.81","+","275.09","5.27","",
"漲升股利150指數","8,378.02","-","437.97","-4.97","",
"漲升股利100指數","7,597.42","-","349.85","-4.40","",
"藍籌30指數","8,054.05","-","290.29","-3.48","",
"工業菁英30指數","8,872.33","-","273.09","-2.99","",
"電子菁英30指數","8,290.02","-","237.09","-2.78","",
"低波動股利精選30指數","6,534.89","-","305.38","-4.46","",
"低貝塔100指數","7,271.04","-","205.69","-2.75","",
"中小型精選50指數","7,035.01","-","220.95","-3.05","",
"中小型A級動能50指數","14,330.40","-","960.26","-6.28","",
"特選高息低波指數","6,966.70","-","297.44","-4.09","",
"臺灣永續指數","8,150.00","-","308.45","-3.65","",
"特選內需高收益指數","5,944.79","-","225.76","-3.66","",
"價值投資指數","7,642.75","-","381.71","-4.76","",
"中小型300指數","8,002.65","-","471.21","-5.56","",
"臺灣勞工權益指數","7,209.80","-","308.23","-4.10","",
"智慧投資多因子30指數","5,917.94","-","181.09","-2.97","",
"臺股期貨指數","7,466.79","-","411.12","-5.22","",
"臺灣上櫃企業社會責任指數","5,848.01","-","220.92","-3.64","",
"特選Smart多因子指數","6,151.61","-","263.58","-4.11","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,499.29","-","1,005.32","-4.10","",
"發行量加權股價報酬指數","30,759.05","-","1,316.45","-4.10","",
"臺灣公司治理100報酬指數","12,031.62","-","438.65","-3.52","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","13,146.52","-","798.44","-5.73","",
"臺灣高薪100報酬指數","10,880.22","-","541.68","-4.74","",
"未含金融電子報酬指數","30,072.61","-","1,984.78","-6.19","",
"小型股300報酬指數","10,199.86","-","650.43","-5.99","",
"水泥類報酬指數","346.11","-","14.30","-3.97","",
"食品類報酬指數","2,734.20","-","120.78","-4.23","",
"塑膠類報酬指數","453.09","-","31.09","-6.42","",
"紡織纖維類報酬指數","1,034.94","-","70.46","-6.37","",
"電機機械類報酬指數","330.76","-","19.83","-5.66","",
"電器電纜類報酬指數","115.88","-","11.64","-9.13","",
"化學生技醫療類報酬指數","159.70","-","5.81","-3.51","",
"化學類報酬指數","186.47","-","10.74","-5.45","",
"生技醫療類報酬指數","90.83","-","1.20","-1.30","",
"玻璃陶瓷類報酬指數","97.95","-","10.64","-9.80","",
"造紙類報酬指數","584.31","-","60.47","-9.38","",
"鋼鐵類報酬指數","276.50","-","26.05","-8.61","",
"橡膠類報酬指數","533.24","-","29.89","-5.31","",
"汽車類報酬指數","466.71","-","32.17","-6.45","",
"電子工業類報酬指數","1,339.44","-","40.79","-2.96","",
"半導體類報酬指數","634.53","-","15.23","-2.34","",
"電腦及週邊設備類報酬指數","261.08","-","9.08","-3.36","",
"光電類報酬指數","58.21","-","3.55","-5.75","",
"通信網路類報酬指數","244.46","-","6.12","-2.44","",
"電子零組件類報酬指數","263.97","-","12.33","-4.46","",
"電子通路類報酬指數","330.43","-","10.72","-3.14","",
"資訊服務類報酬指數","262.55","-","8.82","-3.25","",
"其他電子類報酬指數","141.72","-","6.96","-4.68","",
"建材營造類報酬指數","625.14","-","39.58","-5.95","",
"航運類報酬指數","236.72","-","24.48","-9.37","",
"觀光類報酬指數","124.76","-","8.47","-6.36","",
"金融保險類報酬指數","2,317.14","-","128.97","-5.27","",
"貿易百貨類報酬指數","407.86","-","13.84","-3.28","",
"油電燃氣類報酬指數","190.87","-","11.63","-5.74","",
"其他類報酬指數","527.45","-","25.13","-4.55","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,795.39","-","23.76","-0.49","",
"臺灣中小型公司治理報酬指數","8,755.69","-","320.90","-3.54","",
"臺灣IPO報酬指數","7,498.71","-","199.72","-2.59","",
"智慧中立報酬指數","4,651.36","+","28.02","0.61","",
"加權指數掩護性臺指買權價外5%報酬指數","6,594.45","-","281.11","-4.09","",
"臺灣5G報酬指數","8,474.90","-","300.19","-3.42","",
"臺灣企業社會責任中小型報酬指數","7,329.26","-","463.01","-5.94","",
"特選臺灣電動車代表報酬指數","6,599.56","-","405.19","-5.78","",
"臺灣5G+通訊報酬指數","6,192.87","-","178.86","-2.81","",
"臺灣全市場報酬指數","5,402.50","-","231.21","-4.10","",
"臺灣全市場半導體報酬指數","5,392.92","-","179.93","-3.23","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,300.89","-","538.49","-4.97","",
"漲升股利100報酬指數","9,377.53","-","431.83","-4.40","",
"藍籌30報酬指數","9,497.44","-","342.31","-3.48","",
"工業菁英30報酬指數","10,439.57","-","321.34","-2.99","",
"電子菁英30報酬指數","9,662.46","-","276.34","-2.78","",
"低波動股利精選30報酬指數","7,807.03","-","364.82","-4.46","",
"低貝塔100報酬指數","8,659.89","-","244.98","-2.75","",
"中小型精選50報酬指數","8,635.62","-","271.22","-3.05","",
"中小型A級動能50報酬指數","16,024.79","-","1,073.80","-6.28","",
"特選高息低波報酬指數","8,584.63","-","366.52","-4.09","",
"臺灣永續報酬指數","--","","--","--","",
"特選內需高收益報酬指數","6,922.67","-","262.89","-3.66","",
"價值投資報酬指數","9,080.37","-","453.51","-4.76","",
"存股雙十等權重報酬指數","8,260.48","-","344.28","-4.00","",
"特選大蘋果報酬指數","8,096.99","-","287.37","-3.43","",
"中小型300報酬指數","8,649.76","-","508.92","-5.56","",
"特股高息20報酬指數","6,333.29","-","143.57","-2.22","",
"臺灣500報酬指數","8,883.50","-","399.68","-4.31","",
"臺灣勞工權益報酬指數","7,898.63","-","337.69","-4.10","",
"微波高息精選20報酬指數","6,394.10","-","270.46","-4.06","",
"特選世代行動通訊報酬指數","5,816.13","-","230.14","-3.81","",
"智慧投資多因子30報酬指數","6,200.67","-","189.74","-2.97","",
"特選大蘋果報酬正向兩倍指數","14,234.39","-","1,047.56","-6.85","",
"特選大蘋果報酬反向一倍指數","7,429.41","+","246.20","3.43","",
"特選價值成長報酬指數","7,289.84","-","499.48","-6.41","",
"臺灣上櫃企業社會責任報酬指數","6,081.52","-","229.74","-3.64","",
"特選台股領航報酬指數","7,592.64","-","310.98","-3.93","",
"特選Smart多因子報酬指數","6,208.63","-","266.03","-4.11","",
"110年05月12日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","745,647,310,530","13,987,809,300","5,341,811",
"2.台灣存託憑證","651,979,347","74,623,649","17,282",
"3.受益憑證","0","0","0",
"4.ETF","29,542,968,800","2,202,586,688","359,619",
"5.受益證券","12,776,426","754,200","224",
"6.變更交易股票","86,224,765","15,684,620","3,312",
"7.認購(售)權證","3,357,438,370","3,723,162,000","155,020",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","200,411,590","33,866,000","6,143",
"證券合計(1+6)","745,733,535,295","14,003,493,920","5,345,123",
"總計(1~13)","779,499,109,828","20,038,486,457","5,883,411",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,400(52)","50(16)",
"下跌(跌停)","8,728(609)","893(140)",
"持平","211","6",
"未成交","10,282","0",
"無比價","2,346","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"110年05月12日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","40,085,754","47,641","5,136,665,616","132.90","132.90","121.20","129.40","-","3.85","129.30","6","129.40","45","0.00",
="0051","元大中型100","245,188","259","12,209,055","51.50","51.80","47.99","49.52","-","2.78","49.50","1","49.52","29","0.00",
="0052","富邦科技","2,335,665","2,317","267,505,340","118.40","119.25","108.50","115.50","-","3.55","115.50","18","115.65","1","0.00",
="0053","元大電子","81,740","81","4,978,825","63.00","63.00","58.00","60.90","-","2.20","60.90","1","61.20","1","0.00",
="0054","元大台商50","16,000","15","460,350","29.53","29.80","27.90","28.46","-","1.63","28.55","51","29.04","12","0.00",
="0055","元大MSCI金融","809,415","411","16,638,340","21.55","21.56","19.85","20.75","-","1.07","20.75","12","20.80","1","0.00",
="0056","元大高股息","88,410,957","43,182","2,956,154,172","34.26","34.43","32.07","33.50","-","1.20","33.50","308","33.51","8","0.00",
="0057","富邦摩台","66,056","21","5,785,479","89.20","89.65","84.90","85.80","-","4.35","86.70","10","86.80","20","0.00",
="0061","元大寶滬深","389,138","153","8,972,827","23.12","23.15","22.94","23.08","-","0.04","23.02","87","23.08","17","0.00",
="006203","元大MSCI台灣","17,075","21","1,023,360","61.80","62.00","58.65","60.20","-","2.65","60.35","35","60.60","35","0.00",
="006204","永豐臺灣加權","28,452","7","2,274,592","83.80","83.80","79.00","81.10","-","2.75","80.65","10","80.75","1","0.00",
="006205","富邦上証","1,092,324","233","40,957,224","37.40","37.73","37.35","37.51","+","0.09","37.51","81","37.52","1","0.00",
="006206","元大上證50","487,609","120","18,339,896","37.47","37.85","37.36","37.57","+","0.07","37.57","40","37.65","19","0.00",
="006207","FH滬深","318,000","63","9,597,040","30.08","30.30","30.03","30.11","+","0.03","30.11","72","30.14","34","0.00",
="006208","富邦台50","7,171,474","12,307","537,721,643","76.40","76.40","73.30","75.80","-","1.30","75.80","12","75.85","6","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","8.60","5","8.79","2","0.00",
="00631L","元大台灣50正2","16,500,452","6,537","1,751,448,756","114.50","115.15","94.95","105.10","-","10.20","105.05","51","105.10","14","0.00",
="00632R","元大台灣50反1","1,017,396,208","51,916","6,349,291,044","6.05","6.56","6.02","6.29","+","0.26","6.28","2,375","6.29","4,020","0.00",
="00633L","富邦上証正2","6,973,139","1,536","451,974,057","64.00","65.50","63.90","64.75","+","0.45","64.75","451","64.80","7","0.00",
="00634R","富邦上証反1","934,000","100","3,696,510","3.98","3.98","3.93","3.96"," ","0.00","3.95","10","3.96","622","0.00",
="00635U","期元大S&P黃金","1,527,324","422","37,496,833","24.64","24.64","24.50","24.56","-","0.08","24.55","229","24.56","2","0.00",
="00636","國泰中國A50","2,339,335","444","62,805,623","26.72","27.00","26.70","26.81","+","0.02","26.81","23","26.82","1","0.00",
="00636K","國泰中國A50+U","400","1","3,840","9.60","9.60","9.60","9.60","+","0.10","9.55","6","9.63","6","0.00",
="00637L","元大滬深300正2","60,031,739","7,235","1,536,089,487","25.31","25.88","25.24","25.55","+","0.12","25.54","1,433","25.55","161","0.00",
="00638R","元大滬深300反1","630,000","75","5,016,250","8.01","8.02","7.92","7.98","+","0.01","7.97","1","7.98","495","0.00",
="00639","富邦深100","1,935,796","296","31,457,428","16.28","16.37","16.17","16.25","-","0.05","16.25","168","16.26","20","0.00",
="00640L","富邦日本正2","660,000","114","17,692,780","27.05","27.10","26.35","26.83","-","0.66","26.83","47","26.88","50","0.00",
="00641R","富邦日本反1","1,337,000","226","14,827,370","11.02","11.17","10.99","11.08","+","0.18","11.07","3","11.08","106","0.00",
="00642U","期元大S&P石油","50,378,515","4,863","559,298,307","11.13","11.16","11.04","11.11","+","0.16","11.10","1,141","11.11","282","0.00",
="00643","群益深証中小","1,153,572","264","19,697,072","17.00","17.19","16.96","17.11","+","0.03","17.11","73","17.12","10","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","4.00","2","4.07","1","0.00",
="00645","富邦日本","198,661","43","4,852,171","24.58","24.60","24.31","24.52","-","0.28","24.52","30","24.55","21","0.00",
="00646","元大S&P500","1,085,260","579","38,402,438","35.38","35.47","35.25","35.40","-","0.12","35.40","10","35.42","2","0.00",
="00647L","元大S&P500正2","424,000","65","25,635,500","60.35","60.65","59.90","60.40","-","0.90","60.40","221","60.50","30","0.00",
="00648R","元大S&P500反1","6,065,400","391","45,509,772","7.50","7.54","7.48","7.50","+","0.06","7.49","619","7.50","226","0.00",
="00650L","FH香港正2","1,448,000","128","41,218,730","28.70","28.80","28.30","28.66","-","0.04","28.66","26","28.70","11","0.00",
="00651R","FH香港反1","204,000","43","1,448,300","7.11","7.12","7.05","7.06","+","0.01","7.04","164","7.07","100","0.00",
="00652","富邦印度","624,287","199","15,503,094","24.81","24.95","24.74","24.80"," ","0.00","24.77","22","24.80","17","0.00",
="00653L","富邦印度正2","1,045,000","281","35,750,410","34.38","34.54","33.87","34.03","-","0.47","34.03","29","34.04","1","0.00",
="00654R","富邦印度反1","1,979,090","270","19,396,634","9.83","9.90","9.73","9.90","+","0.11","9.90","58","9.91","50","0.00",
="00655L","國泰中國A50正2","4,071,570","912","198,255,497","48.06","49.30","48.01","48.73","+","0.18","48.64","101","48.73","157","0.00",
="00656R","國泰中國A50反1","143,000","17","1,043,950","7.32","7.32","7.26","7.32","-","0.04","7.30","15","7.31","350","0.00",
="00657","國泰日經225","100,400","3","3,447,684","34.34","34.34","34.34","34.34","-","0.65","34.60","30","34.68","31","0.00",
="00657K","國泰日經225+U","200","2","2,460","12.30","12.30","12.30","12.30","-","0.23","12.33","6","12.40","6","0.00",
="00660","元大歐洲50","26,000","11","726,130","27.96","27.96","27.85","27.90","-","0.47","27.94","3","27.99","1","0.00",
="00661","元大日經225","35,000","8","1,222,440","34.96","35.00","34.45","34.45","-","0.55","34.69","10","34.82","15","0.00",
="00662","富邦NASDAQ","568,053","227","27,090,363","47.58","47.88","47.50","47.69","+","0.20","47.69","22","47.70","22","0.00",
="00663L","國泰臺灣加權正2","625,101","119","59,973,788","102.90","103.40","87.00","94.35","-","9.15","94.10","110","94.35","1","0.00",
="00664R","國泰臺灣加權反1","52,984,200","3,558","374,692,650","6.85","7.44","6.82","7.15","+","0.33","7.14","135","7.15","382","0.00",
="00665L","富邦恒生國企正2","369,000","81","8,542,630","22.90","23.38","22.80","23.23","+","0.28","23.23","22","23.25","3","0.00",
="00666R","富邦恒生國企反1","101,000","9","1,150,390","11.38","11.41","11.35","11.36","-","0.07","11.30","1","11.40","95","0.00",
="00668","國泰美國道瓊","159,126","52","5,484,441","34.46","34.53","34.39","34.52","-","0.39","34.49","21","34.50","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,460","12.30","12.30","12.30","12.30","-","0.20","12.27","6","12.36","6","0.00",
="00669R","國泰美國道瓊反1","18,737,000","1,180","153,460,290","8.17","8.23","8.16","8.19","+","0.12","8.19","178","8.20","1,184","0.00",
="00670L","富邦NASDAQ正2","1,086,181","309","92,432,719","85.20","85.70","84.00","85.00","+","0.15","85.00","334","85.05","1","0.00",
="00671R","富邦NASDAQ反1","16,748,000","755","102,912,970","6.14","6.19","6.11","6.15"," ","0.00","6.14","22","6.15","127","0.00",
="00673R","期元大S&P原油反1","1,607,000","153","27,899,370","17.35","17.45","17.31","17.34","-","0.27","17.34","1","17.36","10","0.00",
="00674R","期元大S&P黃金反1","267,000","33","3,492,700","13.03","13.10","13.03","13.10","+","0.06","13.08","5","13.10","133","0.00",
="00675L","富邦臺灣加權正2","3,813,719","1,746","156,684,408","44.26","44.48","36.97","40.50","-","3.98","40.43","58","40.50","29","0.00",
="00676R","富邦臺灣加權反1","60,676,092","3,381","234,552,053","3.74","4.06","3.72","3.90","+","0.18","3.89","118","3.90","425","0.00",
="00677U","期富邦VIX","276,639,844","12,383","499,668,666","1.80","1.85","1.78","1.81","+","0.13","1.81","7,159","1.82","18,027","0.00",
="00678","群益NBI生技","659,306","58","17,464,674","26.50","26.61","26.32","26.55","+","0.29","26.42","3","26.56","50","0.00",
="00680L","元大美債20正2","271,000","37","5,933,840","21.89","21.94","21.85","21.93","-","0.26","21.91","50","21.95","40","0.00",
="00681R","元大美債20反1","126,000","13","1,819,200","14.40","14.44","14.40","14.43","+","0.11","14.42","6","14.43","39","0.00",
="00682U","期元大美元指數","381,000","84","6,822,490","17.97","17.97","17.86","17.94","-","0.01","17.94","5","17.97","25","0.00",
="00683L","期元大美元指正2","1,208,000","238","19,966,060","16.52","16.56","16.50","16.56","+","0.06","16.55","14","16.56","150","0.00",
="00684R","期元大美元指反1","0","0","0","--","--","--","--"," ","0.00","19.20","20","19.36","50","0.00",
="00685L","群益臺灣加權正2","130,000","46","4,582,920","38.12","38.61","34.01","35.52","-","3.24","35.47","1","35.52","5","0.00",
="00686R","群益臺灣加權反1","2,281,000","190","9,600,320","4.10","4.40","4.06","4.22","+","0.17","4.22","179","4.23","10","0.00",
="00688L","國泰20年美債正2","521,000","28","11,409,460","21.89","21.93","21.83","21.93","-","0.23","21.88","158","21.93","52","0.00",
="00689R","國泰20年美債反1","110,000","8","1,667,910","15.20","15.20","15.16","15.16","+","0.10","15.16","150","15.17","3","0.00",
="00690","兆豐藍籌30","159,846","84","4,837,639","31.59","31.64","29.03","30.42","-","1.23","30.42","16","30.50","1","0.00",
="00692","富邦公司治理","9,360,197","6,587","309,736,343","34.25","34.28","31.33","33.20","-","1.25","33.18","2","33.20","18","0.00",
="00693U","期街口S&P黃豆","2,010,524","544","49,884,849","24.58","24.94","24.56","24.90","+","0.94","24.89","18","24.90","8","0.00",
="00700","富邦恒生國企","109,000","7","2,026,320","18.37","18.63","18.37","18.59","+","0.22","18.61","1","18.68","1","0.00",
="00701","國泰股利精選30","7,191,410","3,001","169,201,958","24.33","24.40","22.55","23.41","-","1.09","23.40","77","23.41","18","0.00",
="00702","國泰標普低波高息","154,150","16","3,208,284","20.81","20.84","20.72","20.84","-","0.18","20.79","55","20.85","2","0.00",
="00703","台新MSCI中國","176,192","39","4,234,490","23.76","24.20","23.73","24.05","+","0.41","24.05","20","24.06","11","0.00",
="00706L","期元大S&P日圓正2","29,000","4","473,790","16.34","16.36","16.33","16.33","+","0.01","16.33","61","16.35","1","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","19.58","30","19.62","25","0.00",
="00708L","期元大S&P黃金正2","3,417,679","621","94,052,291","27.69","27.69","27.41","27.52","-","0.21","27.52","408","27.53","1","0.00",
="00709","富邦歐洲","100,090","20","2,324,266","23.25","23.25","23.14","23.14","-","0.29","23.18","30","23.19","3","0.00",
="00710B","FH彭博高收益債","897,170","302","16,434,278","18.36","18.36","18.28","18.30","-","0.06","18.30","107","18.33","5","0.00",
="00711B","FH彭博新興債","124,050","20","2,477,095","19.96","19.99","19.94","19.97","+","0.04","19.97","1","19.99","9","0.00",
="00712","FH富時不動產","7,278,614","2,396","101,934,052","14.10","14.10","13.95","14.01","-","0.17","14.00","24","14.01","18","0.00",
="00713","元大台灣高息低波","559,517","378","22,843,260","42.44","42.70","39.38","40.92","-","1.78","40.85","5","40.95","35","0.00",
="00714","群益道瓊美國地產","71,000","25","1,478,520","20.82","20.85","20.79","20.81","-","0.16","20.82","100","20.85","8","0.00",
="00715L","期街口布蘭特正2","90,530,653","4,651","673,681,848","7.46","7.51","7.36","7.46","+","0.18","7.45","1,480","7.46","218","0.00",
="00717","富邦美國特別股","2,333,357","489","38,664,910","16.65","16.65","16.55","16.60","-","0.05","16.60","11","16.61","20","0.00",
="00728","第一金工業30","1,782,137","1,469","46,917,452","27.39","27.39","25.00","26.38","-","1.01","26.37","1","26.38","25","0.00",
="00730","富邦臺灣優質高息","2,001,432","802","41,188,253","21.00","21.15","19.75","20.34","-","0.70","20.30","4","20.34","6","0.00",
="00731","FH富時高息低波","343,894","55","18,991,328","57.40","57.85","54.70","55.65","-","2.20","55.35","20","55.50","2","0.00",
="00732","國泰RMB短期報酬","100,000","2","3,978,000","39.78","39.78","39.78","39.78","+","0.13","39.71","28","39.75","1","0.00",
="00733","富邦臺灣中小","971,705","761","37,413,856","40.25","40.84","37.01","38.27","-","2.85","38.25","22","38.27","10","0.00",
="00735","國泰臺韓科技","193,799","64","6,194,852","32.54","32.54","30.90","31.85","-","0.70","31.72","21","31.85","9","0.00",
="00736","國泰新興市場","185,000","22","4,204,120","23.02","23.02","22.66","22.83","-","0.12","22.80","20","22.88","50","0.00",
="00737","國泰AI+Robo","550,819","173","16,864,318","30.57","30.73","30.48","30.61","+","0.05","30.61","92","30.63","2","0.00",
="00738U","期元大道瓊白銀","2,767,692","643","78,483,381","28.53","28.53","28.27","28.37","-","0.03","28.37","93","28.38","1","0.00",
="00739","元大MSCI A股","672,427","77","18,406,185","27.46","27.59","27.22","27.32","-","0.09","27.32","44","27.40","93","0.00",
="00742","新光內需收益","152,077","49","3,309,118","22.42","22.69","21.30","21.66","-","1.11","21.60","1","21.87","8","0.00",
="00743","國泰中國A150","126,000","8","3,592,740","28.75","28.75","28.50","28.56","+","0.16","28.55","20","28.62","4","0.00",
="00752","中信中國50","2,214,157","857","62,410,463","28.05","28.40","27.92","28.20","+","0.25","28.19","1","28.20","7","0.00",
="00753L","中信中國50正2","1,211,062","386","41,981,281","34.10","35.10","34.10","34.84","+","0.94","34.84","2","34.91","20","0.00",
="00757","統一FANG+","1,273,176","715","55,884,770","43.78","44.13","43.52","43.83","+","0.18","43.81","15","43.83","19","0.00",
="00762","元大全球AI","534,693","159","18,956,472","35.41","35.59","35.20","35.39","+","0.04","35.39","46","35.42","4","0.00",
="00763U","期街口道瓊銅","1,170,004","389","36,513,835","31.15","31.39","31.12","31.32","+","0.41","31.32","1","31.35","494","0.00",
="00770","國泰北美科技","282,036","41","9,475,871","33.53","33.69","33.44","33.60","+","0.25","33.60","34","33.66","38","0.00",
="00771","元大US高息特別股","143,515","102","2,736,546","19.09","19.09","19.05","19.05","-","0.04","19.05","4","19.07","2","0.00",
="00774B","新光中國政金綠債","2,000","2","78,160","39.08","39.08","39.08","39.08","+","0.15","38.89","10","39.29","4","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.96","5","9.15","2","0.00",
="00775B","新光投等債15+","2,000","2","81,760","40.88","40.88","40.88","40.88"," ","0.00","40.67","5","41.06","1","0.00",
="00783","富邦中証500","881,148","68","19,337,669","21.90","22.02","21.90","22.00","+","0.04","22.00","4","22.05","1","0.00",
="008201","BP上證50","500","5","60,705","121.50","122.50","120.95","122.50","+","1.50","120.80","1","122.40","1","0.00",
="00830","國泰費城半導體","4,296,156","1,258","112,188,079","26.13","26.24","25.97","26.12","+","0.01","26.12","53","26.15","28","0.00",
="00850","元大臺灣ESG永續","11,562,046","6,663","368,112,006","33.00","33.15","30.21","31.93","-","1.47","31.93","1","31.94","20","0.00",
="00851","台新全球AI","85,185","28","2,445,861","28.74","28.81","28.60","28.70","+","0.22","28.71","30","28.74","20","0.00",
="00852L","國泰美國道瓊正2","1,130,000","153","22,981,980","20.34","20.40","20.17","20.32","-","0.58","20.32","1,888","20.33","30","0.00",
="00861","元大全球未來通訊","6,405,863","1,576","176,701,301","27.60","27.77","27.38","27.63","-","0.20","27.63","17","27.64","10","0.00",
="00865B","國泰US短期公債","121,000","4","4,452,650","36.80","36.80","36.65","36.65","+","0.21","36.65","71","36.80","24","0.00",
="00875","國泰網路資安","1,070,338","482","31,670,126","29.41","29.68","29.41","29.61","+","0.26","29.61","49","29.65","13","0.00",
